pais,sector,isco,empleo,n_obs,alpha,beta,zeta,capa,label
México,Resto,7513,40416.5,493,0.0876190476190476,0.1095238095238095,0.1971428571428571,Oficios y artesanía,Dairy-products makers
México,Resto,2656,40252.0,523,0.3583333333333333,0.6583333333333333,1.0,Profesionales e ingeniería,"Announcers on radio, television and other media"
México,Resto,7122,39302.0,521,0.01,0.0584821428571428,0.0684821428571428,Oficios y artesanía,Floor layers and tile setters
México,Resto,1431,38533.75,561,0.2209559758304542,0.5063331949866141,0.7272891708170683,Dirección y gerencia,"Sports, recreation and cultural centre managers"
México,Resto,4227,38498.75,459,0.4705882352941176,0.6470588235294118,1.0,Apoyo administrativo,Survey and market research interviewers
México,Resto,8341,38160.75,462,0.1111111111111111,0.1111111111111111,0.2222222222222222,Operadores de planta y máquinas,Mobile farm and forestry plant operators
México,Resto,8152,37776.75,431,0.15,0.175,0.3249999999999999,Operadores de planta y máquinas,Weaving and knitting machine operators
México,Resto,5164,36900.25,457,0.1013822993312157,0.2217157197807352,0.323098019111951,Servicios y ventas,Pet groomers and animal care workers
México,Resto,9612,36358.75,469,0.1875,0.21875,0.40625,Ocupaciones elementales,Refuse sorters
México,Resto,2612,36022.0,591,0.0714285714285714,0.4523809523809524,0.5238095238095238,Profesionales e ingeniería,Judges
México,Resto,2635,35957.5,634,0.0659391322954302,0.2748646118610952,0.3408037441565255,Profesionales e ingeniería,Social work and counselling professionals
México,Resto,9213,35806.0,506,0.0333333333333333,0.109090909090909,0.1424242424242424,Ocupaciones elementales,Mixed crop and livestock farm labourers
México,Resto,2144,35474.25,476,0.1351567209162146,0.4815275266224633,0.616684247538678,Profesionales e ingeniería,Mechanical engineers
México,Resto,3111,34911.0,481,0.1409722222222222,0.4475694444444444,0.5885416666666667,Técnicos y profesionales asociados,Chemical and physical science technicians
México,Resto,5112,33999.25,399,0.1186773752563226,0.2704203691045796,0.3890977443609022,Servicios y ventas,Transport conductors
México,Resto,3153,33086.0,370,0.0956017666543982,0.3011593669488406,0.3967611336032388,Técnicos y profesionales asociados,Aircraft pilots and related associate professionals
México,Resto,2636,32758.75,423,0.1741854636591479,0.3771929824561403,0.5513784461152882,Profesionales e ingeniería,Religious professionals
México,Resto,3257,32607.25,468,0.1278294074346706,0.3639200711569132,0.4917494785915839,Técnicos y profesionales asociados,Environmental and occupational health inspectors and associates
México,Resto,3212,32398.75,338,0.0733333333333333,0.271159420289855,0.3444927536231884,Técnicos y profesionales asociados,Medical and pathology laboratory technicians
México,Resto,6210,31899.25,317,0.0806349206349206,0.1466673092988882,0.2273022299338088,Agropecuario calificado,Forestry and related workers
México,Resto,3135,30561.25,358,0.0666666666666666,0.1,0.1666666666666666,Técnicos y profesionales asociados,Metal production process controllers
México,Resto,3355,30405.5,465,0.0961538461538461,0.3548076923076922,0.4509615384615384,Técnicos y profesionales asociados,Police inspectors and detectives
México,Resto,8113,29579.75,448,0.0330143540669856,0.03995879851143,0.0729731525784157,Operadores de planta y máquinas,Well drillers and borers and related workers
México,Resto,9510,29524.0,315,0.0,0.0416666666666666,0.0416666666666666,Ocupaciones elementales,Street and related service workers
México,Resto,2262,29445.0,464,0.1428571428571428,0.4285714285714285,0.5714285714285713,Profesionales e ingeniería,Pharmacists
México,Resto,2353,29278.75,359,0.1879967011545959,0.4068788424051581,0.594875543559754,Profesionales e ingeniería,Other language teachers
México,Resto,4221,29214.75,473,0.1104497354497354,0.5142195767195767,0.6246693121693122,Apoyo administrativo,Travel consultants and clerks
México,Resto,7315,29149.5,373,0.0205426356589147,0.0360465116279069,0.0565891472868217,Oficios y artesanía,"Glass makers, cutters, grinders and finishers"
México,Resto,2351,29053.0,404,0.2,0.5333333333333333,0.7333333333333334,Profesionales e ingeniería,Education methods specialists
México,Resto,6340,28961.5,333,0.0,0.05,0.05,Agropecuario calificado,"Subsistence fishers, hunters, trappers and gatherers"
México,Resto,2642,28924.75,392,0.3166666666666666,0.6464285714285715,0.963095238095238,Profesionales e ingeniería,Journalists
México,Resto,7534,28324.75,392,0.1363636363636364,0.2272727272727273,0.3636363636363637,Oficios y artesanía,Upholsterers and related workers
México,Resto,9312,27694.5,415,0.0,0.0131578947368421,0.0131578947368421,Ocupaciones elementales,Civil engineering labourers
México,Resto,8131,27582.0,365,0.0646075079846566,0.1097870223249394,0.174394530309596,Operadores de planta y máquinas,Chemical products plant and machine operators
México,Resto,3315,26696.5,274,0.063847837985769,0.5233990147783251,0.587246852764094,Técnicos y profesionales asociados,Valuers and loss assessors
México,Resto,2654,25831.0,226,0.0899794831499912,0.4899598393574297,0.579939322507421,Profesionales e ingeniería,"Film, stage and related directors and producers"
México,Resto,7123,25728.75,428,0.0222222222222222,0.035042735042735,0.0572649572649572,Oficios y artesanía,Plasterers
México,Resto,3331,25526.75,349,0.2272727272727272,0.5,0.7272727272727273,Técnicos y profesionales asociados,Clearing and forwarding agents
México,Resto,1344,24435.0,405,0.0625,0.40625,0.46875,Dirección y gerencia,Social welfare managers
México,Resto,7222,24223.75,335,0.1891514939309057,0.2596113445378151,0.4487628384687208,Oficios y artesanía,Toolmakers and related workers
México,Resto,3240,24088.25,301,0.0858294930875575,0.1877880184331797,0.2736175115207373,Técnicos y profesionales asociados,Veterinary technicians and assistants
México,Resto,8171,23485.5,187,0.0454545454545454,0.0454545454545454,0.0909090909090909,Operadores de planta y máquinas,Pulp and papermaking plant operators
México,Resto,3521,23483.0,389,0.133107553366174,0.4010160098522167,0.5341235632183907,Técnicos y profesionales asociados,Broadcasting and audio-visual technicians
México,Resto,3214,22587.0,253,0.0666666666666666,0.1725044563279857,0.2391711229946523,Técnicos y profesionales asociados,Medical and dental prosthetic technicians
México,Resto,5113,22380.5,304,0.1479188166494668,0.3187134502923976,0.4666322669418645,Servicios y ventas,Travel guides
México,Resto,2145,22330.75,222,0.0769230769230769,0.4615384615384616,0.5384615384615385,Profesionales e ingeniería,Chemical engineers
México,Resto,3119,22274.5,342,0.1349953850497328,0.369607100327209,0.504602485376942,Técnicos y profesionales asociados,Physical and engineering science technicians not elsewhere classified
México,Resto,2132,22230.5,336,0.0222222222222222,0.4093827160493826,0.4316049382716048,Profesionales e ingeniería,"Farming, forestry and fisheries advisers"
México,Resto,2267,22153.75,273,0.0,0.3,0.3,Profesionales e ingeniería,Optometrists and ophthalmic opticians
México,Resto,3116,21526.75,304,0.1326086956521739,0.3195652173913044,0.4521739130434783,Técnicos y profesionales asociados,Chemical engineering technicians
México,Resto,1343,21436.5,268,0.0,0.4436274509803921,0.4436274509803921,Dirección y gerencia,Aged care services managers
México,Resto,7523,21241.75,234,0.0384615384615384,0.0769230769230769,0.1153846153846153,Oficios y artesanía,Woodworking-machine tool setters and operators
México,Resto,3112,20943.0,330,0.1199999999999999,0.4266666666666666,0.5466666666666666,Técnicos y profesionales asociados,Civil engineering technicians
México,Resto,7317,20801.5,231,0.0,0.2666666666666667,0.2666666666666667,Oficios y artesanía,"Handicraft workers in wood, basketry and related materials"
México,Resto,8172,20459.0,253,0.0,0.0625,0.0625,Operadores de planta y máquinas,Wood processing plant operators
México,Resto,7313,20344.0,237,0.0384615384615384,0.1730769230769231,0.2115384615384615,Oficios y artesanía,Jewellery and precious-metal workers
México,Resto,3118,20267.75,273,0.1017857142857142,0.5063244047619048,0.608110119047619,Técnicos y profesionales asociados,Draughtspersons
México,Resto,7231,18183.75,270,0.0357391627979863,0.0869469550057785,0.1226861178037648,Oficios y artesanía,Motor vehicle mechanics and repairers
México,Resto,4323,18030.25,296,0.3076923076923077,0.6538461538461539,0.9615384615384616,Apoyo administrativo,Transport clerks
México,Resto,9214,17799.75,283,0.0333333333333333,0.0935185185185185,0.1268518518518518,Ocupaciones elementales,Garden and horticultural labourers
México,Resto,2643,17773.25,222,0.4866310160427807,0.7025401069518716,1.0,Profesionales e ingeniería,"Translators, interpreters and other linguists"
México,Resto,5411,17667.0,279,0.1666666666666666,0.2833333333333333,0.4499999999999999,Servicios y ventas,Fire-fighters
México,Resto,3139,17645.25,302,0.6875,0.78125,1.0,Técnicos y profesionales asociados,Process control technicians not elsewhere classified
México,Resto,9121,17501.25,187,0.0,0.0178571428571428,0.0178571428571428,Ocupaciones elementales,Hand launderers and pressers
México,Resto,6221,17079.75,218,0.1083333333333333,0.2145833333333333,0.3229166666666666,Agropecuario calificado,Aquaculture workers
México,Resto,2651,16195.0,199,0.0,0.3364583333333333,0.3364583333333333,Profesionales e ingeniería,Visual artists
México,Resto,2120,16046.25,103,0.3863636363636363,0.6931818181818181,1.0,Profesionales e ingeniería,"Mathematicians, actuaries and statisticians"
México,Resto,8154,15909.75,200,0.125,0.1458333333333333,0.2708333333333332,Operadores de planta y máquinas,"Bleaching, dyeing and fabric cleaning machine operators"
México,Resto,2633,15763.75,147,0.1017316017316017,0.5075757575757576,0.6093073593073592,Profesionales e ingeniería,"Philosophers, historians and political scientists"
México,Resto,1311,15600.75,222,0.0333333333333333,0.3833333333333334,0.4166666666666667,Dirección y gerencia,Agricultural and forestry production managers
México,Resto,2151,15472.0,281,0.2272727272727273,0.5454545454545454,0.7727272727272727,Profesionales e ingeniería,Electrical engineers
México,Resto,8151,15450.25,222,0.0833333333333333,0.0833333333333333,0.1666666666666666,Operadores de planta y máquinas,"Fibre preparing, spinning and winding machine operators"
México,Resto,2114,15402.5,257,0.106875,0.484375,0.59125,Profesionales e ingeniería,Geologists and geophysicists
México,Resto,2163,15390.0,169,0.0,0.4352941176470588,0.4352941176470588,Profesionales e ingeniería,Product and garment designers
México,Resto,7214,15231.5,199,0.0,0.0393892339544513,0.0393892339544513,Oficios y artesanía,Structural-metal preparers and erectors
México,Resto,2131,14928.0,218,0.085758377425044,0.4490001253890143,0.5347585028140583,Profesionales e ingeniería,"Biologists, botanists, zoologists and related professionals"
México,Resto,8312,14738.25,172,0.0975165185691501,0.2592845750740487,0.3568010936431989,Operadores de planta y máquinas,"Railway brake, signal and switch operators"
México,Resto,1113,14324.5,215,0.077891156462585,0.4448979591836735,0.5227891156462585,Dirección y gerencia,Traditional chiefs and heads of villages
México,Resto,5163,14015.5,174,0.12004662004662,0.1427738927738927,0.2628205128205128,Servicios y ventas,Undertakers and embalmers
México,Resto,9623,13578.75,168,0.3117408906882591,0.3694331983805667,0.6811740890688258,Ocupaciones elementales,Meter readers and vending-machine collectors
México,Resto,7312,13509.25,148,0.0227272727272727,0.2226658476658476,0.2453931203931204,Oficios y artesanía,Musical instrument makers and tuners
México,Resto,8111,13262.5,250,0.0226190476190476,0.0388227513227513,0.0614417989417989,Operadores de planta y máquinas,Miners and quarriers
México,Resto,8112,13213.75,230,0.0909090909090909,0.0909090909090909,0.1818181818181818,Operadores de planta y máquinas,Mineral and stone processing plant operators
México,Resto,2153,13172.0,128,0.3333333333333333,0.6071428571428571,0.9404761904761904,Profesionales e ingeniería,Telecommunications engineers
México,Resto,8114,12746.25,165,0.0579716336295283,0.0887517088174982,0.1467233424470266,Operadores de planta y máquinas,"Cement, stone and other mineral products machine operators"
México,Resto,2263,12691.25,143,0.1488095238095238,0.4322916666666666,0.5811011904761905,Profesionales e ingeniería,Environmental and occupational health and hygiene professionals
México,Resto,7115,12682.5,178,0.0344827586206896,0.1379310344827586,0.1724137931034482,Oficios y artesanía,Carpenters and joiners
México,Resto,4131,12009.75,171,0.7,0.75,1.0,Apoyo administrativo,Typists and word processing operators
México,Resto,9216,11851.0,189,0.0,0.059090909090909,0.059090909090909,Ocupaciones elementales,Fishery and aquaculture labourers
México,Resto,7121,11707.75,148,0.0,0.0357142857142857,0.0357142857142857,Oficios y artesanía,Roofers
México,Resto,9329,11477.25,151,0.160472442182001,0.1878502335763364,0.3483226757583375,Ocupaciones elementales,Manufacturing labourers not elsewhere classified
México,Resto,9624,11421.5,117,0.0512820512820512,0.0512820512820512,0.1025641025641025,Ocupaciones elementales,Water and firewood collectors
México,Resto,2521,10955.0,145,0.8397932816537468,0.9198966408268734,1.0,Profesionales e ingeniería,Database designers and administrators
México,Resto,8189,10895.5,189,0.0804000089738412,0.1016862408578992,0.1820862498317405,Operadores de planta y máquinas,Stationary plant and machine operators not elsewhere classified
México,Resto,2631,10600.0,51,0.1212121212121212,0.5606060606060606,0.6818181818181818,Profesionales e ingeniería,Economists
México,Resto,7535,9968.5,131,0.1666666666666667,0.1666666666666667,0.3333333333333334,Oficios y artesanía,"Pelt dressers, tanners and fellmongers"
México,Resto,3351,9837.25,107,0.1450948509485094,0.3821815718157181,0.5272764227642276,Técnicos y profesionales asociados,Customs and border inspectors
México,Resto,3132,9524.75,139,0.1044642857142857,0.2111372180451127,0.3156015037593984,Técnicos y profesionales asociados,Incinerator and water treatment plant operators
México,Resto,2112,9464.5,182,0.1481481481481481,0.5370370370370371,0.6851851851851852,Profesionales e ingeniería,Meteorologists
México,Resto,8311,9462.0,93,0.1756702361965519,0.2373623452570821,0.4130325814536341,Operadores de planta y máquinas,Locomotive engine drivers
México,Resto,9331,9396.0,95,0.1732026143790849,0.2165032679738562,0.3897058823529411,Ocupaciones elementales,Hand and pedal vehicle drivers
México,Resto,3230,9334.75,114,0.1597222222222222,0.3602843915343915,0.5200066137566138,Técnicos y profesionales asociados,Traditional and complementary medicine associate professionals
México,Resto,2230,9308.0,104,0.1805555555555555,0.3263888888888889,0.5069444444444444,Profesionales e ingeniería,Traditional and complementary medicine professionals
México,Resto,2621,9160.75,116,0.1051282051282051,0.5,0.6051282051282051,Profesionales e ingeniería,Archivists and curators
México,Resto,7549,8972.0,139,0.03125,0.1354166666666666,0.1666666666666666,Oficios y artesanía,Craft and related workers not elsewhere classified
México,Resto,2655,8953.5,55,0.1578947368421053,0.1842105263157895,0.3421052631578948,Profesionales e ingeniería,Actors
México,Resto,3131,8849.0,101,0.1134057971014492,0.3,0.4134057971014492,Técnicos y profesionales asociados,Power production plant operators
México,Resto,4412,8758.25,102,0.1722004162166433,0.2472954699121027,0.4194958861287461,Apoyo administrativo,Mail carriers and sorting clerks
México,Resto,6123,8515.25,138,0.1083333333333333,0.2145833333333333,0.3229166666666666,Agropecuario calificado,Apiarists and sericulturists
México,Resto,1112,8469.5,172,0.0408163265306122,0.457809210640778,0.4986255371713903,Dirección y gerencia,Senior government officials
México,Resto,3152,8379.0,196,0.1472488038277512,0.2966108452950558,0.443859649122807,Técnicos y profesionales asociados,Ships' deck officers and pilots
México,Resto,9311,8370.75,113,0.0,0.0,0.0,Ocupaciones elementales,Mining and quarrying labourers
México,Resto,3352,8067.25,147,0.16,0.56,0.7200000000000001,Técnicos y profesionales asociados,Government tax and excise officials
México,Resto,6129,7713.0,103,0.1083333333333333,0.2145833333333333,0.3229166666666666,Agropecuario calificado,Animal producers not elsewhere classified
México,Resto,5111,7491.75,46,0.132451583504215,0.2402802460697197,0.3727318295739348,Servicios y ventas,Travel attendants and travel stewards
México,Resto,3421,7262.0,103,0.0,0.0,0.0,Técnicos y profesionales asociados,Athletes and sports players
México,Resto,9520,7149.75,91,0.1666666666666667,0.25,0.4166666666666667,Ocupaciones elementales,Street vendors (excluding food)
México,Resto,2221,7132.5,113,0.0342434892313237,0.3425700639812563,0.37681355321258,Profesionales e ingeniería,Nursing professionals
México,Resto,3353,7072.25,132,0.3125490196078431,0.5965686274509805,0.9091176470588236,Técnicos y profesionales asociados,Government social benefits officials
México,Resto,3413,6901.25,101,0.1730435156518748,0.3763276143790849,0.5493711300309598,Técnicos y profesionales asociados,Religious associate professionals
México,Resto,3134,6662.25,114,0.1273978214767688,0.1979076296510507,0.3253054511278195,Técnicos y profesionales asociados,Petroleum and natural gas refining plant operators
México,Resto,1223,6566.5,82,0.0946428571428571,0.4955357142857143,0.5901785714285714,Dirección y gerencia,Research and development managers
México,Resto,2632,6384.75,60,0.1290598290598291,0.4961538461538461,0.6252136752136752,Profesionales e ingeniería,"Sociologists, anthropologists and related professionals"
México,Resto,7311,6258.0,103,0.1008373205741626,0.2969896331738437,0.3978269537480064,Oficios y artesanía,Precision-instrument makers and repairers
México,Resto,3143,6161.25,100,0.0952380952380952,0.3571428571428572,0.4523809523809524,Técnicos y profesionales asociados,Forestry technicians
México,Resto,2659,5981.25,80,0.4210526315789473,0.5263157894736842,0.9473684210526314,Profesionales e ingeniería,Creative and performing artists not elsewhere classified
México,Resto,8350,5977.75,105,0.0178571428571428,0.0267857142857142,0.0446428571428571,Operadores de planta y máquinas,Ships' deck crews and related workers
México,Resto,9629,5502.0,82,0.0956544853570025,0.1391038531770797,0.2347583385340822,Ocupaciones elementales,Elementary workers not elsewhere classified
México,Resto,2146,5305.5,152,0.1382203243616287,0.4792906746031746,0.6175109989648033,Profesionales e ingeniería,"Mining engineers, metallurgists and related professionals"
México,Resto,7541,4869.5,68,0.0,0.06,0.06,Oficios y artesanía,Underwater divers
México,Resto,0210,4616.25,62,0.0,0.4583333333333333,0.4583333333333333,Fuerzas armadas,Non-commissioned armed forces officers
México,Resto,3213,4546.75,52,0.2857142857142857,0.4047619047619048,0.6904761904761905,Técnicos y profesionales asociados,Pharmaceutical technicians and assistants
México,Resto,2641,4429.25,47,0.5351851851851852,0.7392857142857143,1.0,Profesionales e ingeniería,Authors and related writers
México,Resto,1322,4197.25,64,0.1261224779766979,0.4600348110258596,0.5861572890025576,Dirección y gerencia,Mining managers
México,Resto,5161,4185.5,40,0.4210526315789473,0.5263157894736842,0.9473684210526314,Servicios y ventas,"Astrologers, fortune-tellers and related workers"
México,Resto,2653,4130.5,79,0.0277777777777777,0.1567460317460317,0.1845238095238095,Profesionales e ingeniería,Dancers and choreographers
México,Resto,4413,4008.25,49,0.9090909090909092,0.9545454545454546,1.0,Apoyo administrativo,"Coding, proof-reading and related clerks"
México,Resto,2111,3857.5,31,0.2627450980392157,0.5705882352941176,0.8333333333333333,Profesionales e ingeniería,Physicists and astronomers
México,Resto,7532,3167.0,42,0.0787037037037037,0.2118055555555555,0.2905092592592593,Oficios y artesanía,Garment and related pattern-makers and cutters
México,Resto,2422,3057.75,27,0.175,0.571195652173913,0.746195652173913,Profesionales e ingeniería,Policy administration professionals
México,Resto,2352,3050.0,43,0.1372222222222222,0.3105555555555555,0.4477777777777777,Profesionales e ingeniería,Special needs teachers
México,Resto,2652,2490.75,26,0.3833333333333333,0.5666666666666667,0.95,Profesionales e ingeniería,"Musicians, singers and composers"
México,Resto,3117,2457.75,75,0.1215126811594203,0.3806159420289855,0.5021286231884058,Técnicos y profesionales asociados,Mining and metallurgical technicians
México,Resto,3154,2449.0,46,0.0907270646973164,0.3371905554399833,0.4279176201372997,Técnicos y profesionales asociados,Air traffic controllers
México,Resto,9622,2347.0,43,0.0249999999999999,0.1048611111111111,0.1298611111111111,Ocupaciones elementales,Odd job persons
México,Resto,0310,1929.25,25,0.0652173913043478,0.2391304347826087,0.3043478260869565,Fuerzas armadas,"Armed forces occupations, other ranks"
México,Resto,3222,1793.0,24,0.1597222222222222,0.3602843915343915,0.5200066137566138,Técnicos y profesionales asociados,Midwifery associate professionals
México,Resto,9332,1665.0,22,0.1111111111111111,0.1388888888888889,0.25,Ocupaciones elementales,Drivers of animal-drawn vehicles and machinery
México,Resto,8132,1621.25,12,0.0625,0.390625,0.453125,Operadores de planta y máquinas,Photographic products machine operators
México,Resto,3151,1598.0,30,0.1060723332395159,0.2515128060793695,0.3575851393188854,Técnicos y profesionales asociados,Ships' engineers
México,Resto,1114,1569.75,23,0.0878741593255659,0.4956243487733258,0.5834985080988917,Dirección y gerencia,Senior officials of special-interest organizations
México,Resto,6224,1360.25,19,0.0666666666666666,0.1666666666666666,0.2333333333333333,Agropecuario calificado,Hunters and trappers
México,Resto,5241,1146.75,9,0.1428571428571428,0.25,0.3928571428571428,Servicios y ventas,Fashion and other models
México,Resto,4416,1010.75,18,0.2631578947368421,0.6052631578947368,0.868421052631579,Apoyo administrativo,Personnel clerks
México,Resto,1111,948.5,18,0.0333333333333333,0.4,0.4333333333333333,Dirección y gerencia,Legislators
México,Resto,9334,743.0,15,0.1,0.1833333333333333,0.2833333333333333,Ocupaciones elementales,Shelf fillers
México,Resto,0110,308.25,7,,,,Fuerzas armadas,Commissioned armed forces officers
México,Resto,5169,209.75,8,0.0759691340651093,0.2282714138286893,0.3042405478937987,Servicios y ventas,Personal services workers not elsewhere classified
Rep. Dominicana,Cables y aparatos eléctricos,8212,4444.0439453125,4,0.0481283422459893,0.1080162974280621,0.1561446396740514,Operadores de planta y máquinas,Electrical and electronic equipment assemblers
Rep. Dominicana,Cables y aparatos eléctricos,8151,1018.8259887695312,1,0.0833333333333333,0.0833333333333333,0.1666666666666666,Operadores de planta y máquinas,"Fibre preparing, spinning and winding machine operators"
Rep. Dominicana,Cables y aparatos eléctricos,3122,806.96044921875,1,0.15,0.4,0.55,Técnicos y profesionales asociados,Manufacturing supervisors
Rep. Dominicana,Cables y aparatos eléctricos,7212,691.680419921875,1,0.067816091954023,0.0847701149425287,0.1525862068965517,Oficios y artesanía,Welders and flamecutters
Rep. Dominicana,Cables y aparatos eléctricos,1439,623.0491943359375,1,0.1261224779766979,0.4600348110258596,0.5861572890025576,Dirección y gerencia,Services managers not elsewhere classified
Rep. Dominicana,Cables y aparatos eléctricos,6113,227.4224090576172,1,0.0604395604395604,0.1382783882783883,0.1987179487179487,Agropecuario calificado,"Gardeners, horticultural and nursery growers"
Rep. Dominicana,Dispositivos médicos,8219,19416.754180908203,24,0.1818181818181818,0.2272727272727273,0.409090909090909,Operadores de planta y máquinas,Assemblers not elsewhere classified
Rep. Dominicana,Dispositivos médicos,3122,4473.190765380859,8,0.15,0.4,0.55,Técnicos y profesionales asociados,Manufacturing supervisors
Rep. Dominicana,Dispositivos médicos,4321,2051.128692626953,3,0.1999999999999999,0.3414141414141414,0.5414141414141413,Apoyo administrativo,Stock clerks
Rep. Dominicana,Dispositivos médicos,4323,2037.6519775390625,1,0.3076923076923077,0.6538461538461539,0.9615384615384616,Apoyo administrativo,Transport clerks
Rep. Dominicana,Dispositivos médicos,9321,1839.448486328125,3,0.0833333333333333,0.0833333333333333,0.1666666666666666,Ocupaciones elementales,Hand packers
Rep. Dominicana,Dispositivos médicos,8153,1578.0986328125,2,0.0384615384615384,0.0769230769230769,0.1153846153846153,Operadores de planta y máquinas,Sewing machine operators
Rep. Dominicana,Dispositivos médicos,7543,1337.485107421875,2,0.25,0.40625,0.65625,Oficios y artesanía,Product graders and testers (excluding foods and beverages)
Rep. Dominicana,Dispositivos médicos,4416,1164.37255859375,2,0.2631578947368421,0.6052631578947368,0.868421052631579,Apoyo administrativo,Personnel clerks
Rep. Dominicana,Dispositivos médicos,7233,1078.6575927734375,1,0.065213644380311,0.1366683202733927,0.2018819646537037,Oficios y artesanía,Agricultural and industrial machinery mechanics and repairers
Rep. Dominicana,Dispositivos médicos,9329,1018.8259887695312,1,0.160472442182001,0.1878502335763364,0.3483226757583375,Ocupaciones elementales,Manufacturing labourers not elsewhere classified
Rep. Dominicana,Dispositivos médicos,8142,806.96044921875,1,0.0602166230455704,0.0904467337250812,0.1506633567706516,Operadores de planta y máquinas,Plastic products machine operators
Rep. Dominicana,Dispositivos médicos,4225,612.804443359375,1,0.581453634085213,0.7393483709273183,1.0,Apoyo administrativo,Enquiry clerks
Rep. Dominicana,Dispositivos médicos,8183,505.78924560546875,1,0.0,0.0,0.0,Operadores de planta y máquinas,"Packing, bottling and labelling machine operators"
Rep. Dominicana,Dispositivos médicos,3214,459.60333251953125,1,0.0666666666666666,0.1725044563279857,0.2391711229946523,Técnicos y profesionales asociados,Medical and dental prosthetic technicians
Rep. Dominicana,Electrónicos,8212,691.680419921875,1,0.0481283422459893,0.1080162974280621,0.1561446396740514,Operadores de planta y máquinas,Electrical and electronic equipment assemblers
Rep. Dominicana,Electrónicos,4222,612.804443359375,1,0.1719298245614035,0.5464912280701755,0.718421052631579,Apoyo administrativo,Contact centre information clerks
Rep. Dominicana,Resto,9111,198702.15921020508,329,0.0,0.0,0.0,Ocupaciones elementales,Domestic cleaners and helpers
Rep. Dominicana,Resto,8321,182803.9448852539,276,0.1648958626512806,0.3103363354911342,0.4752321981424148,Operadores de planta y máquinas,Motorcycle drivers
Rep. Dominicana,Resto,5223,174144.67510986328,257,0.1414473684210526,0.3453947368421052,0.4868421052631579,Servicios y ventas,Shop sales assistants
Rep. Dominicana,Resto,9112,171227.29998779297,290,0.0158730158730158,0.0238095238095238,0.0396825396825396,Ocupaciones elementales,"Cleaners and helpers in offices, hotels and other establishments"
Rep. Dominicana,Resto,5221,149081.93893432617,252,0.0,0.4705882352941176,0.4705882352941176,Servicios y ventas,Shopkeepers
Rep. Dominicana,Resto,7112,142146.35696411133,239,0.0,0.0178571428571428,0.0178571428571428,Oficios y artesanía,Bricklayers and related workers
Rep. Dominicana,Resto,4212,126338.97311401367,195,0.2763789152024446,0.3468067226890756,0.6231856378915203,Apoyo administrativo,"Bookmakers, croupiers and related gaming workers"
Rep. Dominicana,Resto,9211,124742.04284667969,295,0.0666666666666666,0.15,0.2166666666666666,Ocupaciones elementales,Crop farm labourers
Rep. Dominicana,Resto,5141,118417.88317871094,172,0.0842897952468554,0.2021914868159315,0.286481282062787,Servicios y ventas,Hairdressers
Rep. Dominicana,Resto,5120,114850.93739318848,179,0.0909954751131221,0.206447963800905,0.2974434389140272,Servicios y ventas,Cooks
Rep. Dominicana,Resto,5414,109444.03955078125,194,0.1577380952380952,0.3135874542124542,0.4713255494505494,Servicios y ventas,Security guards
Rep. Dominicana,Resto,5249,97658.7651977539,163,0.25,0.53125,0.78125,Servicios y ventas,Sales workers not elsewhere classified
Rep. Dominicana,Resto,7231,92140.7166595459,138,0.0357391627979863,0.0869469550057785,0.1226861178037648,Oficios y artesanía,Motor vehicle mechanics and repairers
Rep. Dominicana,Resto,8322,86459.72569274902,119,0.1575025851341641,0.2663797277284119,0.423882312862576,Operadores de planta y máquinas,"Car, taxi and van drivers"
Rep. Dominicana,Resto,9411,86160.32534790039,138,0.0,0.0,0.0,Ocupaciones elementales,Fast food preparers
Rep. Dominicana,Resto,5243,85376.25927734375,132,0.1666666666666667,0.25,0.4166666666666667,Servicios y ventas,Door to door salespersons
Rep. Dominicana,Resto,9313,74264.86692810059,136,0.0059523809523809,0.0104166666666666,0.0163690476190476,Ocupaciones elementales,Building construction labourers
Rep. Dominicana,Resto,8332,73765.89953613281,119,0.1278939651180738,0.2842452538972063,0.4121392190152801,Operadores de planta y máquinas,Heavy truck and lorry drivers
Rep. Dominicana,Resto,6112,70650.42811584473,179,0.0666666666666666,0.1416666666666666,0.2083333333333333,Agropecuario calificado,Tree and shrub crop growers
Rep. Dominicana,Resto,2341,64746.99467468262,104,0.069172932330827,0.3298872180451128,0.3990601503759398,Profesionales e ingeniería,Primary school teachers
Rep. Dominicana,Resto,2611,64052.38081359863,50,0.0,0.4318181818181818,0.4318181818181818,Profesionales e ingeniería,Lawyers
Rep. Dominicana,Resto,6111,62773.89709472656,180,0.0666666666666666,0.1416666666666666,0.2083333333333333,Agropecuario calificado,Field crop and vegetable growers
Rep. Dominicana,Resto,4120,56537.66809082031,80,0.34375,0.625,0.96875,Apoyo administrativo,Secretaries (general)
Rep. Dominicana,Resto,5311,50940.1884765625,74,0.1115137442536823,0.2570421709353597,0.368555915189042,Servicios y ventas,Child care workers
Rep. Dominicana,Resto,7522,47148.85757446289,72,0.0928571428571428,0.153327922077922,0.2461850649350649,Oficios y artesanía,Cabinet-makers and related workers
Rep. Dominicana,Resto,4321,46811.867736816406,77,0.1999999999999999,0.3414141414141414,0.5414141414141413,Apoyo administrativo,Stock clerks
Rep. Dominicana,Resto,5230,46722.71235656738,74,0.1862068965517241,0.2373563218390804,0.4235632183908046,Servicios y ventas,Cashiers and ticket clerks
